timestamp,open,high,low,close,volume
2021-02-19 06:00:00+0100,14996.487059,15000.320727,14975.128053,14980.057054,5598
2021-02-19 07:00:00+0100,14980.057054,15022.227401,14980.057054,15012.643231,8109
2021-02-19 08:00:00+0100,15013.464731,15037.835905,15012.643231,15034.823738,11032
2021-02-19 09:00:00+0100,15034.549904,15035.097571,14941.446543,14974.85422,71293
2021-02-19 10:00:00+0100,14975.401886,14986.355223,14928.850206,14980.330888,67778
2021-02-19 11:00:00+0100,14980.330888,15005.797396,14965.543883,14966.639217,47925
2021-02-19 12:00:00+0100,14966.91305,14974.306553,14847.247847,14877.643357,73483
2021-02-19 13:00:00+0100,14878.191023,14892.704195,14825.067341,14885.858359,50693
2021-02-19 14:00:00+0100,14886.132193,14902.014531,14844.509513,14885.584526,42928
2021-02-19 15:00:00+0100,14885.310692,14908.038866,14854.093683,14872.714355,57161
2021-02-19 16:00:00+0100,14872.440522,14880.107857,14856.010517,14866.963853,13168
2021-02-21 18:00:00+0100,14880.107857,14917.623035,14839.580512,14887.775193,9032
2021-02-21 19:00:00+0100,14888.049026,14911.872534,14881.203191,14902.562198,5514
2021-02-21 20:00:00+0100,14902.562198,14928.302539,14869.702188,14878.73869,9444
2021-02-21 21:00:00+0100,14878.464857,14893.799528,14817.673838,14834.925344,11606
2021-02-21 22:00:00+0100,14835.47301,14852.176849,14820.959839,14843.688013,6093
2021-02-21 23:00:00+0100,14843.41418,14859.022684,14827.531841,14831.913176,3719
2021-02-22 00:00:00+0100,14831.913176,14838.211345,14810.55417,14812.744837,5780
2021-02-22 01:00:00+0100,14813.01867,14828.079508,14793.028831,14820.138339,5388
2021-02-22 02:00:00+0100,14820.138339,14825.341174,14688.698299,14714.164807,20299
2021-02-22 03:00:00+0100,14714.43864,14718.819975,14638.586784,14657.48129,19179
2021-02-22 04:00:00+0100,14657.207456,14701.842303,14639.408284,14696.091801,15004
2021-02-22 05:00:00+0100,14695.544135,14714.986307,14685.138465,14687.055299,6397
2021-02-22 06:00:00+0100,14687.329132,14698.282469,14643.241952,14673.637461,12062
2021-02-22 07:00:00+0100,14674.185128,14691.710467,14639.134451,14668.70846,12152
2021-02-22 08:00:00+0100,14668.70846,14706.771305,14645.158786,14692.8058,15304
2021-02-22 09:00:00+0100,14692.8058,14720.189142,14632.014782,14708.140472,75138
2021-02-22 10:00:00+0100,14707.866638,14727.856478,14555.889092,14568.211596,106502
2021-02-22 11:00:00+0100,14568.211596,14626.811947,14547.947923,14592.308937,70044
2021-02-22 12:00:00+0100,14592.856603,14613.39411,14546.852589,14608.738942,48996
2021-02-22 13:00:00+0100,14609.012775,14661.862624,14590.392103,14642.146618,34615
2021-02-22 14:00:00+0100,14642.694285,14648.71862,14592.035103,14601.893106,32649
2021-02-22 15:00:00+0100,14601.619273,14603.536107,14478.668069,14487.978405,93251
2021-02-22 16:00:00+0100,14487.978405,14506.05141,14474.834401,14481.406403,15480
2021-02-22 18:00:00+0100,14487.978405,14519.743081,14482.227903,14489.621405,6251
2021-02-22 19:00:00+0100,14489.347572,14494.550407,14452.380061,14467.440899,8683
2021-02-22 20:00:00+0100,14466.619398,14551.781591,14464.428731,14546.031089,15512
2021-02-22 21:00:00+0100,14546.031089,14575.605098,14533.708585,14569.30693,6779
2021-02-22 22:00:00+0100,14569.580763,14573.414431,14536.44692,14565.473262,5550
2021-02-22 23:00:00+0100,14565.473262,14599.702439,14559.996593,14598.333272,4181
2021-02-23 00:00:00+0100,14598.333272,14607.095941,14574.783598,14577.795765,4997
2021-02-23 01:00:00+0100,14578.617266,14583.820101,14549.31709,14566.568595,5319
2021-02-23 02:00:00+0100,14567.663929,14583.546267,14554.519925,14582.1771,5511
2021-02-23 03:00:00+0100,14581.903267,14581.903267,14466.619398,14472.643734,17385
2021-02-23 04:00:00+0100,14472.096067,14472.3699,14326.964356,14343.942028,30060
2021-02-23 05:00:00+0100,14344.215861,14351.061697,14180.737311,14219.347823,37114
2021-02-23 06:00:00+0100,14219.89549,14279.865008,14189.499981,14263.435003,19354
2021-02-23 07:00:00+0100,14264.256503,14293.556679,14251.386333,14272.197673,14290
2021-02-23 08:00:00+0100,14272.745339,14273.019173,14206.203819,14261.518169,23205
2021-02-23 09:00:00+0100,14261.792003,14264.80417,13973.445415,14113.648124,143677
2021-02-23 10:00:00+0100,14113.374291,14348.597196,14088.45545,14321.487688,137910
2021-02-23 11:00:00+0100,14321.213854,14369.956202,14204.560819,14213.597321,78995
2021-02-23 12:00:00+0100,14211.954321,14256.315334,14114.469625,14130.351963,80985
2021-02-23 13:00:00+0100,14130.89963,14308.06985,14113.374291,14289.723011,52347
2021-02-23 14:00:00+0100,14289.175344,14380.361872,14274.114506,14380.361872,47088
2021-02-23 15:00:00+0100,14380.361872,14521.112248,14368.039368,14445.260392,89232
2021-02-23 16:00:00+0100,14446.081892,14457.035229,14404.185379,14411.852715,15306
2021-02-23 18:00:00+0100,14426.365886,14445.808059,14388.303041,14424.722886,8144
2021-02-23 19:00:00+0100,14424.722886,14447.451059,14406.64988,14421.710718,7614
2021-02-23 20:00:00+0100,14422.258385,14527.410417,14422.258385,14495.098074,13763
2021-02-23 21:00:00+0100,14495.371907,14503.58691,14425.818219,14439.236057,10287
2021-02-23 22:00:00+0100,14440.33139,14475.108234,14374.337537,14410.757381,13283
2021-02-23 23:00:00+0100,14411.305048,14434.580889,14388.576875,14412.948049,6977
2021-02-24 00:00:00+0100,14412.674215,14415.960216,14314.915686,14335.727025,13597
2021-02-24 01:00:00+0100,14335.727025,14342.299027,14268.911672,14303.414682,9871
2021-02-24 02:00:00+0100,14304.510016,14410.483548,14300.676348,14385.83854,11189
2021-02-24 03:00:00+0100,14386.112374,14440.879057,14371.873036,14437.045389,13783
2021-02-24 04:00:00+0100,14436.497723,14496.741074,14426.63972,14468.810066,13366
2021-02-24 05:00:00+0100,14469.083899,14507.146744,14440.605224,14475.655901,13086
2021-02-24 06:00:00+0100,14475.655901,14485.787738,14416.23405,14434.033222,9915
2021-02-24 07:00:00+0100,14432.664055,14563.008761,14431.294888,14546.578756,19645
2021-02-24 08:00:00+0100,14546.578756,14556.710592,14299.033347,14333.536358,42931
2021-02-24 09:00:00+0100,14333.536358,14372.14687,14241.52833,14274.114506,118403
2021-02-24 10:00:00+0100,14274.38834,14368.313202,14193.333649,14355.169198,98528
2021-02-24 11:00:00+0100,14355.169198,14455.392228,14339.013026,14440.879057,53807
2021-02-24 12:00:00+0100,14440.605224,14517.27858,14440.605224,14466.345565,41319
2021-02-24 13:00:00+0100,14466.619398,14531.791752,14426.913553,14516.183247,42783
2021-02-24 14:00:00+0100,14516.183247,14525.21975,14467.440899,14496.193407,33900
2021-02-24 15:00:00+0100,14496.467241,14577.795765,14486.061571,14562.734928,48624
2021-02-24 16:00:00+0100,14562.734928,14605.179107,14554.246092,14583.272434,11681
2021-02-24 18:00:00+0100,14573.140597,14612.024943,14551.507757,14598.607105,6650
2021-02-24 19:00:00+0100,14598.607105,14605.452941,14573.414431,14584.093934,9522
2021-02-24 20:00:00+0100,14583.546267,14595.047271,14539.732921,14550.412424,15025
2021-02-24 21:00:00+0100,14549.864757,14586.010768,14544.114255,14570.94993,6879
2021-02-24 22:00:00+0100,14570.94993,14594.499604,14561.091927,14589.022936,8869
2021-02-24 23:00:00+0100,14589.022936,14609.560442,14581.3556,14599.154772,3112
2021-02-25 00:00:00+0100,14599.428605,14619.692278,14598.880939,14609.012775,4581
2021-02-25 01:00:00+0100,14609.286608,14626.811947,14595.047271,14623.799779,4148
2021-02-25 02:00:00+0100,14624.895113,14625.44278,14547.126423,14560.54426,7443
2021-02-25 03:00:00+0100,14561.36576,14570.402263,14483.870904,14510.980412,17930
2021-02-25 04:00:00+0100,14511.801912,14512.623412,14442.248224,14472.917567,16102
2021-02-25 05:00:00+0100,14471.822233,14521.933749,14448.546393,14520.016915,9274
2021-02-25 06:00:00+0100,14520.564581,14533.708585,14399.256378,14430.199554,20422
2021-02-25 07:00:00+0100,14429.651887,14466.893232,14413.769549,14432.664055,16758
2021-02-25 08:00:00+0100,14431.842554,14483.870904,14406.64988,14458.952063,21897
2021-02-25 09:00:00+0100,14458.952063,14556.984426,14409.388214,14480.037236,79720
2021-02-25 10:00:00+0100,14480.311069,14483.59707,14300.950181,14383.37404,127174
2021-02-25 11:00:00+0100,14382.826373,14424.175219,14222.086157,14227.562826,96004
2021-02-25 12:00:00+0100,14227.015159,14257.684501,14057.238441,14076.40678,112329
2021-02-25 13:00:00+0100,14076.40678,14197.988817,14020.544763,14139.662299,91495
2021-02-25 14:00:00+0100,14138.566965,14261.244336,14123.232294,14138.293132,66140
2021-02-25 15:00:00+0100,14137.745465,14158.282971,13980.838917,14049.023438,113479
2021-02-25 16:00:00+0100,14048.749605,14107.897623,13996.721255,14007.126925,19373
2021-02-25 18:00:00+0100,14023.009263,14073.668446,13972.897748,13997.268922,12932
2021-02-25 19:00:00+0100,13995.899755,14024.104597,13914.023564,13990.69692,23559
2021-02-25 20:00:00+0100,13991.518421,14040.534602,13958.384577,14021.366263,16619
2021-02-25 21:00:00+0100,14022.461597,14093.384452,14009.043759,14030.402766,14909
2021-02-25 22:00:00+0100,14031.771933,14061.893609,13982.208084,14008.496092,9093
2021-02-25 23:00:00+0100,14009.317593,14027.664432,13935.930237,13957.83691,9367
2021-02-26 00:00:00+0100,13956.467743,13968.790247,13869.388717,13910.463729,12666
2021-02-26 01:00:00+0100,13910.737563,14002.745591,13903.34406,13925.250734,12332
2021-02-26 02:00:00+0100,13926.619901,14030.676599,13889.65239,14011.50826,13876
2021-02-26 03:00:00+0100,14011.782093,14147.055801,13967.968747,14119.946293,25956
2021-02-26 04:00:00+0100,14119.67246,14123.232294,14058.059941,14092.836785,14594
2021-02-26 05:00:00+0100,14091.193784,14095.027452,14005.757758,14010.139093,14227
2021-02-26 06:00:00+0100,14009.865259,14052.309439,13929.905902,13980.017417,15894
2021-02-26 07:00:00+0100,13979.743584,14127.887462,13979.743584,14064.905776,25993
2021-02-26 08:00:00+0100,14064.905776,14204.560819,14021.366263,14191.964482,35672
2021-02-26 09:00:00+0100,14191.690648,14274.38834,14084.621782,14104.063955,97715
2021-02-26 10:00:00+0100,14104.885455,14215.240322,13967.694913,14192.512148,129121
2021-02-26 11:00:00+0100,14193.881315,14268.911672,14124.327628,14254.672334,73849
2021-02-26 12:00:00+0100,14255.220001,14337.370026,14211.406654,14235.777828,63274
2021-02-26 13:00:00+0100,14236.325495,14303.688515,14172.248476,14191.142981,54733
2021-02-26 14:00:00+0100,14190.869148,14254.124667,14143.7698,14230.027326,48048
2021-02-26 15:00:00+0100,14228.931993,14310.260517,14120.767793,14121.589293,76660
2021-02-26 16:00:00+0100,14122.958461,14158.556805,14082.157281,14136.102465,26090
2021-02-28 18:00:00+0100,14192.785982,14248.100332,14180.463478,14243.718997,10869
2021-02-28 19:00:00+0100,14244.814331,14296.568847,14236.873162,14293.830512,9528
2021-02-28 20:00:00+0100,14293.830512,14333.262524,14269.733172,14315.463352,10452
2021-02-28 21:00:00+0100,14315.189519,14323.404521,14285.341677,14288.080011,5826
2021-02-28 22:00:00+0100,14288.353844,14330.250357,14283.424843,14295.473513,6476
2021-02-28 23:00:00+0100,14296.295013,14312.451185,14273.293006,14283.151009,5128
2021-03-01 00:00:00+0100,14284.246343,14309.986684,14283.151009,14302.593182,4137
2021-03-01 01:00:00+0100,14302.593182,14319.29702,14283.424843,14307.522183,4357
2021-03-01 02:00:00+0100,14307.796017,14385.01704,14305.879183,14363.110367,11976
2021-03-01 03:00:00+0100,14362.288867,14379.540372,14345.037361,14362.836533,10445
2021-03-01 04:00:00+0100,14362.836533,14377.349705,14321.761521,14343.668194,10896
2021-03-01 05:00:00+0100,14343.668194,14374.61137,14337.096192,14345.037361,7216
2021-03-01 06:00:00+0100,14344.489695,14347.501862,14293.830512,14310.534351,9249
2021-03-01 07:00:00+0100,14309.439017,14328.607356,14288.627678,14311.903518,8575
2021-03-01 08:00:00+0100,14312.725018,14332.714858,14277.400507,14319.844687,20033
2021-03-01 09:00:00+0100,14319.570854,14365.848701,14283.698676,14347.228029,78651
2021-03-01 10:00:00+0100,14348.871029,14448.820226,14317.106353,14435.950056,83106
2021-03-01 11:00:00+0100,14436.223889,14490.716739,14424.175219,14480.858736,48158
2021-03-01 12:00:00+0100,14481.680236,14489.895239,14447.998726,14463.059564,32270
2021-03-01 13:00:00+0100,14463.607231,14481.406403,14434.033222,14467.440899,29357
2021-03-01 14:00:00+0100,14467.167065,14547.126423,14461.14273,14536.994586,32209
2021-03-01 15:00:00+0100,14537.542253,14553.698425,14504.956077,14539.732921,54001
2021-03-01 16:00:00+0100,14539.459087,14587.653768,14519.743081,14583.272434,12602
2021-03-01 18:00:00+0100,14581.3556,14598.880939,14571.77143,14588.201435,4599
2021-03-01 19:00:00+0100,14588.201435,14596.416438,14575.057431,14590.118269,6312
2021-03-01 20:00:00+0100,14589.844436,14592.58277,14537.26842,14542.197421,9721
2021-03-01 21:00:00+0100,14541.923588,14573.962098,14497.288741,14503.58691,8676
2021-03-01 22:00:00+0100,14502.765409,14522.207582,14492.35974,14516.45708,7192
2021-03-01 23:00:00+0100,14516.45708,14519.195414,14496.741074,14501.943909,3196
2021-03-02 00:00:00+0100,14501.943909,14505.503744,14466.071732,14480.858736,5783
2021-03-02 01:00:00+0100,14480.311069,14530.422584,14472.917567,14500.300909,7215
2021-03-02 02:00:00+0100,14500.574742,14512.075746,14445.260392,14447.998726,9035
2021-03-02 03:00:00+0100,14447.451059,14507.968244,14421.436885,14428.830387,15367
2021-03-02 04:00:00+0100,14429.651887,14478.120402,14416.507883,14456.487562,11916
2021-03-02 05:00:00+0100,14457.309062,14499.205575,14440.879057,14489.347572,8444
2021-03-02 06:00:00+0100,14488.526072,14509.337411,14479.489569,14491.538239,6805
2021-03-02 07:00:00+0100,14491.538239,14541.102088,14489.895239,14539.732921,8616
2021-03-02 08:00:00+0100,14539.732921,14548.221756,14494.82424,14526.04125,14067
2021-03-02 09:00:00+0100,14526.04125,14571.223763,14435.676222,14479.215736,77119
2021-03-02 10:00:00+0100,14478.941902,14511.528079,14385.01704,14431.842554,87636
2021-03-02 11:00:00+0100,14431.568721,14459.225896,14346.954195,14391.862876,71684
2021-03-02 12:00:00+0100,14391.862876,14452.106227,14372.420703,14423.079885,42343
2021-03-02 13:00:00+0100,14423.353719,14471.822233,14417.603217,14442.795891,35067
2021-03-02 14:00:00+0100,14442.522058,14465.250231,14381.457206,14421.984551,42974
2021-03-02 15:00:00+0100,14421.984551,14443.343558,14292.187512,14303.140849,61946
2021-03-02 16:00:00+0100,14303.414682,14330.250357,14292.187512,14299.307181,11182
2021-03-02 18:00:00+0100,14306.42685,14354.621531,14301.224015,14342.572861,5470
2021-03-02 19:00:00+0100,14343.120527,14378.992705,14335.179358,14366.396368,8825
2021-03-02 20:00:00+0100,14366.122534,14366.670201,14312.451185,14342.299027,10611
2021-03-02 21:00:00+0100,14342.572861,14380.635706,14336.548525,14376.254371,5155
2021-03-02 22:00:00+0100,14375.980537,14393.232043,14375.432871,14386.933874,4540
2021-03-02 23:00:00+0100,14386.386207,14397.065711,14383.647873,14391.589042,2963
2021-03-03 00:00:00+0100,14390.767542,14404.733046,14376.254371,14399.530211,4392
2021-03-03 01:00:00+0100,14399.530211,14416.23405,14379.540372,14399.256378,4768
2021-03-03 02:00:00+0100,14400.351712,14436.497723,14387.207708,14426.365886,6049
2021-03-03 03:00:00+0100,14425.270552,14449.641727,14411.305048,14411.852715,8884
2021-03-03 04:00:00+0100,14411.852715,14438.962223,14392.684376,14405.280713,10815
2021-03-03 05:00:00+0100,14404.459213,14411.578882,14375.432871,14405.00688,6379
2021-03-03 06:00:00+0100,14405.82838,14411.305048,14383.100206,14402.268545,6426
2021-03-03 07:00:00+0100,14402.268545,14408.292881,14352.430864,14366.944035,12248
2021-03-03 08:00:00+0100,14367.491702,14376.254371,14207.572986,14238.789996,37622
2021-03-03 09:00:00+0100,14238.789996,14296.295013,14121.863127,14135.280964,95444
2021-03-03 10:00:00+0100,14134.733297,14154.723137,14043.54677,14138.840799,124424
2021-03-03 11:00:00+0100,14138.019298,14206.751486,14119.398626,14121.041627,69450
2021-03-03 12:00:00+0100,14122.13696,14137.197798,14035.605601,14037.796268,51953
2021-03-03 13:00:00+0100,14037.248601,14095.848952,13970.433247,13988.780086,66352
2021-03-03 14:00:00+0100,13988.23242,13992.339921,13883.628054,13978.64825,92388
2021-03-03 15:00:00+0100,13978.374417,13992.613754,13884.997222,13889.65239,90685
2021-03-03 16:00:00+0100,13889.104723,13908.273062,13870.48405,13886.092555,16518
2021-03-03 18:00:00+0100,13891.021557,13908.546895,13787.512525,13794.632194,14021
2021-03-03 19:00:00+0100,13793.263027,13855.970879,13783.131191,13848.851211,11006
2021-03-03 20:00:00+0100,13849.672711,13855.423213,13811.062199,13853.506379,9227
2021-03-03 21:00:00+0100,13853.780212,13873.496218,13778.202189,13803.12103,11700
2021-03-03 22:00:00+0100,13802.29953,13814.074367,13736.853343,13738.770177,9231
2021-03-03 23:00:00+0100,13738.496344,13778.476022,13703.993333,13769.713353,11728
2021-03-04 00:00:00+0100,13768.891853,13800.382696,13760.950684,13774.368521,7795
2021-03-04 01:00:00+0100,13774.642355,13828.587538,13764.236685,13824.75387,9967
2021-03-04 02:00:00+0100,13823.93237,13882.806554,13815.1697,13872.400884,12413
2021-03-04 03:00:00+0100,13872.400884,13920.321732,13847.20821,13857.066213,19944
2021-03-04 04:00:00+0100,13857.066213,13890.200056,13781.214357,13820.920202,18031
